Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-02-12,65.9378,68.5016,65.9378,67.4688,10562.617173674
2019-02-13,67.0606,68.7664,67.0606,67.6207,2659.5076931037
2019-02-14,68.2615,68.2615,66.4988,67.6122,3549.1524907524
2019-02-15,66.8994,67.7005,66.4988,67.2999,2835.0799776727
2019-02-18,67.4688,69.4631,67.4688,68.903,4556.6310364341
2019-02-19,69.3036,69.3036,67.8693,68.0289,3836.6668359528
2019-02-20,68.0204,69.3036,67.4603,69.2229,4760.4834205311
2019-02-21,69.5429,70.5044,68.903,70.3203,6061.3679988149
2019-02-22,70.3203,70.8252,69.9443,70.8252,6900.3442848095
2019-02-25,70.866,71.7868,70.5044,71.3055,12920.470471813
2019-02-26,71.3055,71.4659,70.5044,71.2665,3487.8789417753
2019-02-27,70.9856,71.4659,70.5044,70.9373,10798.284669739
2019-02-28,69.7033,72.8289,69.7033,72.7483,18140.505509672
2019-03-01,73.6928,76.1131,73.5969,74.9115,18670.757375821
2019-03-04,74.9115,74.9115,72.1873,74.8308,15448.00436712
2019-03-05,74.8308,75.3044,73.989,75.296,4892.457218328
2019-03-06,74.5907,77.3149,74.5907,76.5129,11670.254405183
2019-03-07,76.5129,76.8346,75.4003,76.0326,3690.552988392
2019-03-08,75.3112,76.0326,73.0682,73.0682,4470.6124003701
2019-03-11,73.0682,74.4303,72.2035,73.7089,2839.7933275941
2019-03-12,74.1095,78.436,73.7582,76.3525,11674.967755105
2019-03-13,76.9143,77.2741,76.3525,76.8744,6024.8395369247
2019-03-14,77.2674,79.3177,77.2674,79.3177,9067.3069111354
2019-03-15,79.5579,81.8017,78.8773,79.0291,26157.913725834
2019-03-18,79.3983,80.1188,77.9556,79.3177,12859.196922836
2019-03-19,79.3177,83.2232,78.3001,80.92,17966.111562584
2019-03-20,82.2854,83.9717,81.7211,83.7222,19421.358350791
2019-03-21,84.121,84.3629,81.7211,83.3234,10309.274615403
2019-03-22,81.7211,84.121,79.3177,80.1188,27875.929772155
2019-03-25,79.013,79.3177,76.1131,78.4283,24943.047783615
2019-03-26,78.3561,78.918,77.3149,78.5972,5003.220941479
2019-03-27,78.901,81.5446,78.901,80.5202,10910.226730371
2019-03-28,80.92,82.1199,80.1188,81.4325,28310.736302396
2019-03-29,81.7211,81.7211,80.8724,81.7211,13532.027624104
2019-04-01,83.3234,87.0124,82.041,84.4495,37720.939420308
2019-04-02,84.9248,91.977,84.772,89.7366,56370.486721482
2019-04-03,91.4933,94.8625,91.0096,94.2262,40962.545828694
2019-04-04,94.3699,94.3699,90.6955,90.8568,28276.564515467
2019-04-05,96.3138,98.232,92.9443,94.5402,61497.433098396
2019-04-08,94.5402,95.346,92.1386,95.346,13679.319809145
2019-04-09,95.346,95.8212,93.7418,95.0237,11257.836287068
2019-04-10,95.1848,95.1848,93.4195,93.7418,14571.321281754
2019-04-11,93.7418,93.7418,91.6545,92.1386,13198.558117171
2019-04-12,93.5724,94.065,92.622,92.7749,4637.9363225769
2019-04-15,93.7418,93.7418,91.0096,92.4526,6654.0717514206
2019-04-16,92.1386,92.1386,89.0916,90.2033,10879.589955882
2019-04-17,90.0591,90.3731,87.6489,88.7692,12019.042299361
2019-04-18,88.6079,91.8243,86.5202,91.8243,18899.354847005
2019-04-23,92.4526,96.1444,92.2914,96.1444,17242.612349661
2019-04-24,96.1444,98.0617,94.3699,95.8212,22433.188950513
2019-04-25,96.1444,97.7393,95.346,97.7393,19264.639465907
2019-04-26,98.546,101.592,98.546,101.431,25281.230640469
2019-04-29,101.431,101.592,97.9088,99.9881,14149.476463796
2019-04-30,98.384,100.149,98.384,99.3518,8943.5814757008
2019-05-02,100.149,103.349,100.149,102.712,11091.690702341
2019-05-06,102.067,102.398,98.7072,101.915,15263.005382708
2019-05-07,102.551,102.551,98.0617,98.0617,11330.893210848
2019-05-08,97.7393,105.751,96.9419,104.953,29973.370487141
2019-05-09,106.082,113.77,106.082,108.161,59236.203473644
2019-05-10,109.773,111.046,105.751,108.958,15764.977149328
2019-05-13,108.958,108.958,104.316,105.912,7394.0676890675
2019-05-14,106.082,108.161,103.519,107.363,10654.527497139
2019-05-15,108.161,114.407,107.363,113.609,23712.863454151
2019-05-16,115.205,119.372,115.205,117.454,26952.113187576
2019-05-17,117.454,117.454,113.125,114.568,14485.30264569
2019-05-20,114.568,114.568,104.155,104.477,37930.683491806
2019-05-21,104.155,110.401,101.745,105.284,31539.380998499
2019-05-22,103.349,107.686,93.8947,104.953,72140.177220732
2019-05-23,107.202,107.202,97.4253,98.232,23008.217640914
2019-05-24,97.7393,104.155,96.4575,103.035,28066.820443968
2019-05-27,103.196,107.202,103.196,106.71,9294.726044839
2019-05-28,107.202,107.202,102.398,106.557,10847.774843913
2019-05-29,104.791,106.234,103.349,105.598,4462.3640380078
2019-05-30,105.598,108.161,103.349,108.161,9960.4867212252
2019-05-31,108.644,108.958,105.437,108,5962.3876504672
2019-06-03,107.363,108.161,104.953,106.557,7469.4812878086
2019-06-04,106.396,106.718,102.441,104.58,18422.128167471
2019-06-05,105.242,105.572,103.595,103.595,3633.9927893361
2019-06-06,103.426,103.748,99.3012,102.764,12516.30071606
2019-06-07,103.094,108.704,100.786,107.38,12900.438734647
2019-06-10,107.38,108.865,103.264,104.58,10821.851419346
2019-06-11,104.741,104.91,103.264,104.741,4873.6038186428
2019-06-12,104.741,104.741,101.771,103.094,4166.6013304451
2019-06-13,103.094,103.094,101.771,102.271,5207.073325576
2019-06-14,102.271,102.271,99.9633,100.616,4828.8269943902
2019-06-17,100.616,101.448,94.6839,98.1464,24633.145026288
